no	store	title	explanation	price	view	deliveryfee	category	category_sub	category_detail	state
899	63	스키즈 스트레이키즈 응원봉 나침봉 양도	생활하자만 있어요 스트랩⭕️ 필요하시면 박스도 드려요 제시해주세요 역제시❌❌	10000	141	1	10	90	369	2
900	72	엔시티 산리오 잠옷 지성 L사이즈	사이즈 L이고 현재 배송중입니다 m입어야하는데 없어서 시켰다가 구해서 팔아요 원가에 재배비 2.0만 받아요	49900	24	1	10	90	370	3
901	60	다님 재현 키링 양도 (유령 말랑 치즈잰 네로잰 NCT 엔시티 127)	👻 유령 재현 키링 : 운미포 0.6 🧚🏻‍♀️ 요정 재현 키링 : 운미포 0.4 유령 재현 키링은 비닐도 안 벗겼습니다(겉에 보이는 스크래치는 비닐이에요!!!) 둘 다 미사용 ✨ 일괄시 반값택배비 포함 1.1 ✨ 패브릭포스터와 키링일괄 구매시 택배비 무료 반값택배 : 0.16 (cu, gs) 일반택배 : 0.33	6000	60	1	10	90	371	1
902	49	뉴진스 Newjeans OMG 미개봉 앨범 양도 다니 혜인	뉴진스 OMG 미개봉 앨범 양도 NewJeans 'OMG' Message Card ver. 특전 ❌ < 재고 > - 다니엘, 혜인: 장당 1.1 배송비 gs반택 /cu끼택 0.2 국내택배 0.4	11000	754	1	10	91	365	2
903	48	(6장) 뉴진스 omg 위버스 앨범 분철	오프라인 구매 예정이구요 (3개, 이번주~다음주) 2명 이상 모이면 구매 합니당 (무산 가능성⭕️) 오프라인에 없으면 위버스샵에서 구매 예정이에요 ※랜덤이라서 중복 나올수도 있어요ㅠ※ 10900 × 3 ÷ 5 = 6540원 460원은 재배비라고 생각해 주세요 배송 ➡️ 준등기, 반값택배 (+2000) 민지 ⭕️ 하니 ❌️ 다니엘 ⭕️ 해린 (총대) 혜인 ⭕️	7000	415	1	10	91	366	1
904	61	아이브 2023 시그 시즌그리팅 미개봉 양도	2.8 배송비 미포함 (7/10) 미개봉 시그가 너무 많아서 얼른 처분해야 하는 상황이라 시세보다 더 내려서 판매합니다🥹 시그 무게감 때문에 배송비 올라가요 :) 반택 (+0.38), 편택 (+0.4.5) 미개봉이므로 구성품 누락 책임지지 않습니다. 빨리 처분해야 되니까 인증은 안 해드려요. 즉입만 우대 (몇 시간 후, 좀 이따가 그런 예약은 안 받습니다) 꼭 상점소개 자세히 확인하시고 번톡 걸어주세요 ◡̈	28000	159	1	10	91	367	3
905	70	아이들 응원봉 ver 1 양도	아이들 응원봉 ver1 양도 1.9 19000원 Sell ⭕️ 상자는 없지만 딱 한번 사용한거라 상태는 새것 같습니다~ 반택 끼택 0.2 일반택배 0.3	19000	41	1	10	91	369	3
906	69	녕뽀 랜뽑 아이브 원영 인형 랜덤뽑기 버니녕 안땅콩 냥즈 뽀바투 인형	아이브 원영인형 녕뽀 랜뽑해요 안녕하세요 ❌ ex:) 랜뽑 가능할까요 ? 단돈 0.3 으로 녕뽀 데려가세요 🫶 5분 받습니다 !! 3/5 당첨시 배비 추가로 내시고 보내드려요 ~ 꽝일시 그냥 가시면 되요 꽝나와서 환불 해달라고 하시면 애초에 랜뽑 하질 마세요 논쟁생길시 차단 & 신고 합니다 말 길게 안해요 당첨안되었다고 갑질 ❌❌❌ 운시험해보구 가세용 ~	3000	197	1	10	91	368	3
907	80	(챠콜) 여자친구 비비지 신비 참스 후드티 판매합니다~	(챠콜) 여자친구 비비지 신비 참스 후드티 판매합니다~ 색 : 챠콜 사이즈 : 1 배송비 일반택배 + 4,000원 ☆편의점 반값택배 가능☆ 반값택배 + 2,000원	80000	60	1	10	91	370	3
908	20	배포)아이즈원 공식포카 홀로그램 최예나 사쿠라 강혜원 안유진 장원영	* 배송비 포함 일괄 10,000원에 판매합니다 * 준등기로 거래합니다 * 편하게 연락주세요~ - 2023년 1월 6일 금요일까지 판매합니다 -	10000	50	0	10	91	372	1
909	58	루시 인사이드 히어로 미개봉 앨범 양도	끼택/반택 +0.17 택배 +0.4	100000	62	1	10	92	365	3
910	76	하현상 굿즈 하뽀냥 그립톡 판매	하현상 하뽀냥 그립톡 재고 판매 🐱🖤 실물 너무너무 예쁜 현상이 모에화 그립톡 팝니다!! 에폭시 그립톡으로 제작하여 떨어뜨려도 깨질 확률이 적은!! 안전하고 예쁜 그립톡입니다 재고 판매라서 많은 수량이 있진 않아요! 그립톡이 현상이 처럼 이쁘고 귀엽게 생겼습니다… 하뽀냥 한마리 데려가세요 🫶🫶 이거 폰케이스에 달면 팬둥이들끼리 알아볼 수 있다…… 간접적으로 팬둥이 알아보기.. 머글들 사이에선 그냥 고양이 덕후.. 취급 받기	7000	48	1	10	92	366	2
911	28	뮤지컬 팬텀 박효신 북클릿 (포토북)	2016~2017 뮤지컬 팬텀 박효신 북클릿입니다 안에 박효신 포토북이 들어있어요 사이즈는 A4용지보다 약간 큰 사이즈에요:) 배송료 포함 상품입니다.	35000	11	0	10	92	367	1
912	36	이캉쥐	이캉쥐 양도 원해요ㅜㅜ 가격은 제가 최대한 다 맞추겠습니다 꼭 양도받고 싶어요🥲	20000	60	1	10	92	368	1
913	10	크러쉬 응원봉	크러쉬 광주 콘 12.10 구매후 사용했어요 불 잘 들어옵니다 7000(운미포) +편의점 반택, 우체국택배 가능	7000	111	1	10	92	369	1
914	26	샤이니 태민 손민수 탬민수 배리드얼라이브 후드 양도	샤이니 태민이 입은 배리드얼라이브 후드티 첫번째 사진은 리슨에 올라왔던 공식 사진이라 얼굴은 잘랐지만 태민 셀카고 태민이 저때 당시 자주 입은 거 맞습니다! 원가 79000원 2021년쯤에 샀고 몇 번 안 입었습니다 손가락에 셀 수 있을 정도로 얼마 안 입었어요! 사이즈 m 하자, 변색, 로고 벗겨짐 등 X 반택으로 보내드려요 배송비 미포함 35000원 진짜 싸게 내놓는 거예요ㅜㅜ 태민 팬이시면 굿즈도 넣어드려요! 번톡 주세요	35000	23	1	10	92	370	3
915	38	웃는남자 박효신 MD 인센스 홀더	2022 뮤지컬 웃는남자 박효신 MD 인센스 홀더 입니다 박효신 그윈플랜 옆얼굴로 만들어졌어요 전 뮤지컬 관람전 몇시간 줄서서 구입했습니다. 지금은 품절되서 구입할수 없는 상품이에요. 미개봉 새상품으로 보내드려요:) 배송료 포함된 가격입니다.	45000	24	0	10	92	373	3
916	72	dlwlrma 아이유 10주년 콘서트 블루레이 DVD 미개봉	아이유 10주년 콘서트 블루레이입니다! 미개봉품이에요. 랩핑된 거 뜯은 적이 없어 상태 역시 깨끗합니다. 문의 언제든 환영입니다 :)	350000	53	0	10	93	365	3
917	23	아이유 스베문 포카	틴케이스 10장입니다 구매시 소소한 덤드립니다	25000	45	1	10	93	366	1
918	74	아이유 골든아워 포스터(펩시, 이브자리 포스터 증정)	아이유 골든아워 포스터세트 팔아요. 상자는 까서 버렸지만 내용물 감싼 테이프는 안 뜯어서 한번도 펼쳐본적 없는 새거고요, 껍데기 없는 대신 펩시포스터 2장이랑 아이유 사인 들어가 있는 이브자리 포스터도 같이 드립니다. (찢김 구겨짐 등 하자 없고 말아서 보관만 했어요) 편의점 택배: +3,500	20000	18	1	10	93	367	1
919	25	징토끼	배포26600원 오염❌ 세탁❌ 깨끗해요 연락주세요 즉입만받아요	26600	10	0	10	93	368	2
920	84	윤하 응원봉 판매합니다	윤하 응원봉 팝니다 최대한 가격맞춰드려요! 가능하신분 연락주세요	45000	63	0	10	93	369	1
921	55	아이유 스트로베리문 스베문 목걸이	착불 60000원에 판매합니다 목걸이에는 하자 일절없어요 쇼핑백에 조금 묻은게 있네요 연락주세요 네고는 제가하는거 아니면 안됩니다 안전결제 가능해요 각인하자 수정했어요	60000	45	1	10	93	370	1
922	64	미노이 굿즈 일괄판매	쿨거시 택포 일괄판매만 합니다 구하기 힘든 밍밍 세섬 키링도 있습니다	99000	46	1	10	93	374	3
923	36	도깨비 포토에세이	하자도 심하고 안에 엽서가 있기는 한데 테이프 붙어 있고 그래서 상태 안 좋아서 싼값에 올려요	6000	9	1	10	94	365	2
924	19	이종석 굿즈 2022 시즌그리팅 시그 폴라로이드 폴라 포토카드 포카 양도	📣 프로필 하단 글 상점 소개 읽고 와주세용 . 읽으셨다고 생각하고 거래 진행하겠습니당, 안읽고 헛소리하면 차단 📣 이종석 굿즈 2022 시즌그리팅 시그 폴라로이드 폴라 포토카드 포카 양도 가격 2.0 ( 하트 표시 니트 포카 ) 배송비 씨유 반택 + 1800 ( 배송후 분실시 책임❌ ) 하자 없음 ( 예민하신분 ❌ ) 빛 반사 or 동영상 인증 따로 안해드려요 ( 예민하시면 피해주세욤 ) 매물 정말 없어요 . 급처 .. 완전 싸게 팔아요	20000	6	1	10	94	366	2
925	5	이동욱 2023 시즌그리팅 미개봉 새상품	이동욱 2023 시즌그리팅 입니다. 미개봉 새상품이며, 반품은 불가합니다. 택배미포이며, 안전하게 포장하여 보내드립니다. *특전 미포함제품이며, 시즌그리팅만 출고됩니다.	49900	33	1	10	94	367	1
926	37	잊쁘니	전시만 했습니다. 정리중 입니다.전부 가격입니다. 배송비 포함 입니다. 잊쁘니 15cm 1개 10cm.1개 펭펭이 2개 그립톡 1개 15cm잊쁘니 옷 1개	150000	36	0	10	94	368	3
927	83	여진구 공식응원봉 포토카드	여진구 공식 응원봉 안에 들어있는 공식 포토카드입니다!! 렌티큘러 상 받았을 때 부터 약간의 하자 있었습니다 알고 구매해주세요	9000	11	1	10	94	369	1
928	13	배우 박정민 친필 싸인 가방	그것만이 내세상에 진태가 매고 나온 가방이에요 친필!!! 편하게문의쥬세용 !! 어니님들 쩨발❤️ 돈이없네옹 ㅋㅋㅋㅋ ㅠㅠㅠ 앗 참고로 저한테 파신분이 직접 무대인사가서 싸인받아오셨다네용 저는 손도안댔슴니당!크크	100000	72	1	10	94	370	3
929	9	빈센조 지포라이터 송중기굿즈 판매합니다	미개봉 입니다. 오일은 따로 구매하셔야해요 사진찍으려고 열어뒀고 뽁뽁이 포장도 있는 상태입니다. 송중기 빈센조 굿즈 제3기획에서 구매하였고 지금은 품절된 상태예요! 10만원 운포 포함하여 판매합니다. 편하게 문의 주세요. 교환은 안받습니다. 중고거래다보니 교환,환불은 안됩니다	100000	33	0	10	94	375	1
930	49	[개봉]이상한 변호사 우영우 앨범 팝니다	이상한 변호사 우영우 앨범팝니다 딱 한번 개봉했구요 하자는 거의 없지만 민감하신 분들은 피해주세요..! 앨범은 무게때문에 일반택배만 이용합니다 일반택배 - 3000원 편하게 연락주세요 😁	20000	31	1	10	95	365	2
931	58	박은빈 2023 시즌그리팅 미개봉(가격내림)	박은빈 배우님 23년 시즌그리팅입니다 미개봉이기 때문에 내부하자는 확인 불가 및 환불 사유 해당 없습니다 외관상 하자 전혀 없습니다 택배비 미포함입니다 일반택배, 반값택배 가능합니다 채팅 주세요~	50000	15	1	10	95	366	1
932	31	서현진 제니 바자 화보 잡지(표지:제니B형)	very rare 서현진 바자 잡지 (표지 블랙핑크 제니) 서현진, 블랙핑크 제니 화보 구매원하시면 번톡주세요. 반택 +2300 일반택배 +4000	30000	23	1	10	95	367	2
933	84	사이코지만 괜찮아 망태 인형 판매	뜯기만 하고 사용 XX한 제품입니다	13000	139	1	10	95	368	2
934	43	이성경 슬로건 판매해요	이성경 슬로건 판매해요 :) 슬로건과 사진에 함께있는 도무송도 드려요 편하게 번톡 주세요 ! ** 반택포 가격입니다 !	10000	143	0	10	95	369	2
935	60	박신혜 토끼후드티	예전 <넌내게반했어>라는 드라마에서 박신혜 배우가 입고 나왔던 후드티 입니다. 구매할 당시 비싸게 돈주고 샀던 것 같고 EnC브랜드였던 것 같습니다... * 직거래는 거여역 or 거여2동 2단지에서~ * 택배비는 4천원 추가! (무료배송제외) * 24시간 언제든지 판매문의해주세요! 항상 답변 드립니다! *누구보다 저렴하게 올려요! :) 다른 상품들도 구경 많이 해주세요~ *중고거래라서 교환,환불이 불가합니다.	7000	57	1	10	95	370	3
936	28	미개봉 이상한 변호사 우영우 와디즈 펀딩(박은빈 릿터 잡지 덤)	* 꿀잠 패키지 70,000원 * 출근 패키지 50,000원(반택 시 48,000원) * 일괄 구매 시 115,000원(박은빈 인터뷰 수록 릿터 잡지 덤으로 같이 보내드려요 상태 최상 opp봉투에 보관) 택배비 포함 가격이고, 우체국 택배나 편의점 일반 택배로 보내드려요. 미개봉 제품이라 하자 여부 확인 불가하니 구매 의사 확실한 분만 연락 주세요. 원하시는 인증 꼼꼼히 해드립니다. 개인 간 거래이기 때문에 부분 환불, 전체 환불 등 불가하고 번개페이는 안 받습니다🥲	50000	97	0	10	95	376	3
937	32	나의 히어로 아카데미아 토도로키 쇼토 스냅마이드 파샤 tcg 웨하스	스냅마이드- 5000 tcg 카드- 2500 파샤- 5000 웨하스-4000 정도 생각하고 있어요! 에눌 가능하니까 편하게 연락 주세요 🚛 우편-700 준등기 -1800 반택-2000 택배-4000	4000	29	1	10	96	365	2
938	38	나니와단시 미치에다 슌스케 학생증	미치에다 슌스케 2020학생증 2.3 하자 없습니다!	23000	146	0	10	96	366	3
939	9	블루아카이브 서코세트 + 블아 콜라보카페 특전 카드 일괄팝니다	코하루 캔, 아로나 부채 , 블루아카이브 쇼핑 백 다 있어요 카드는 저거 다 같이 팔아요 네고 가능	40000	131	0	10	96	367	3
940	77	치이카와 하치와레 농담곰 발그레곰 미니누이 가챠 양도해요	준등기 우편 반택 가능 연락 주세용 ！☆ ❌ 치이카와 농담곰 ❌	10000	145	1	10	96	368	2
941	82	킹블 앙스타 킹블 앙상블스타즈 응원봉	보통 킹블 아니고 앙스타페스티벌킹블 입니다! 앙스타 로고 있는거에용. 불빛 색깔 종류 일반킹블이랑 거의 동일합니다. 일반킹블과 다르게 색이 엄청 쨍하게 나와서 좋더라구요. 오히려 풀충전 된 킹블이 더 약한거 같아요...🤔	24000	63	1	10	96	369	3
942	60	앙스타 사자나미 쥰 이타백 풀구성 팔아용	풀 구성 팔아요 외출 x 커버 껴있어용 이타백에 미세 흠집 있을수도 있는데 가만하고 싸게 팝니당 ~~ 뱃지 이타백 둘다 자연 흠집 있을수도 있어용 ~ 쿨거 원해요 ~	250000	113	1	10	96	370	2
943	28	LCK 그리핀 싸인 유니폼 (바이퍼) 전체 친필 싸인 초기 유니폼 판매	2018년 초창기 그리핀 시절 전체 멤버의 싸인이 있는 유니폼입니다. 바이퍼(Viper) 선수 유니폼이며 스틸에잇 인수되기 이전 유니폼이라 보시면 됩니다.  왼쪽 상단부터 싸인 멤버는 다음과 같습니다. Kabbie (현 T1 챌린저스 서포터) / Chovy (현 Gen.G 미드) Tazan (현 LNG 정글러) / Sword (현 BRION 탑) Viper (현 한화생명e스포츠 원딜) / Lehends (현 KT Rolster 서포터) 현재처럼 유명해지기 전 완전 초창기 선수들의 유니폼과 전체 싸인이기 때문에 의미가 더 많을 것으로 보입니다. 본래 중국 경매사이트에 올리려 했으나 국내에서 요구하시는 분들이 있을것도 같아 먼저 올립니다. 문의는 언제든 주셔도 좋습니다.	1600000	42	0	10	96	377	2
944	29	무속성 60cm 솜인형 유키 양도합니다	ㅅㅇㅇ 개인대행 구매건입니다 해배비 포함가격 12만원 구매대행인증 가능합니다! 에눌 11까지👌	129000	183	1	11	97		1
945	11	레고 75347 스타워즈 타이 폭격기 미개봉 새상품	미개봉 새상품 택배 4천원 입니다 2개 판매완료 재고 1개남음 제가 파는 다른 상품과 묶음 배송 가능합니다	85000	96	1	11	98		3
946	15	반다이 HG WM 07 건담 파렉트 미개봉 새제품	반다이 HG WM 07 건담 파렉트 미개봉 새제품 판매합니다. 택배비는 3천원 별도이며 선결제 하셔야 합니다. 번개페이 결제 원하실 경우 톡 주세요. 택배비포함 금액으로 수정해드리겠습니다. 상점 내에 다른 제품 여러개 같이 구매하셔도 택배비는 3천원에 해드립니다. 제주 도서산간지역은 추가금이 붙습니다. 직거래는 평일 오후 5시 이전까지 서울시 양천구 신월동 제가 일하는 쪽으로 오시면 가능합니다.	17000	79	1	11	99		3
947	49	DJI 매빅미니2 플라이모어	배터리 횟수 3,4,5 컨트롤러 연결잭 c타입만 있음 사진 구성품 전부임 네고 문의 안받음 선입금 택배거래 쿨거래시. 택포로. 보냅니다	510000	94	1	11	100		3
948	52	유희왕 매지매지매지션걸 사인판 일판 울	준등기2천추가됩니다	8000	44	1	11	101		3
949	4	PPS M870 쉘이젝팅 샷건 팔아요.	PPS M870 RIS & M4 Stock Shotgun입니다. 쉘이젝팅 방식에 가스쉘 탄피식이며, 시원하게 이젝팅 잘됩니다. 전용쉘 9개인데, 생산을 로트차이인지 주입구 부분이 다르고, 충전방식도 다릅니다. 동탄2 호수공원 주변에서 직거래도 가능하고, 택배거래도 가능하지만 택배비는 구매자 부담이고, 박스가 없어서 다른박스에 포장합니다.	300000	36	1	11	102		2
950	60	블루아카이브 블루아카 코미케 C101 요스타 굿즈세트	구성 : 정월세리카 키링 + 에덴조약 브로마이드 세트 + 보충수업부 베개커버 + 페로로 코인케이스 (배송비 포함) 코미케 C101 한정 요스타 굿즈 세트입니다. 2세트까지는 필요 없을 것 같아 1세트만 올려봅니다! 쿨거 시 최애 알려주시면 리버스카드도 몇 장 넣어드려요~	150000	91	0	11	103		2
951	86	슬램덩크 오리지널티켓	[무료배송] 코로나19 바이러스 예방과 직거래 예약하고 실제로 약속을 지키지 않은 분이 종종 계셔서 택배거래 위주로 배송해드립니다. [오리지널티켓] : 더퍼스트 슬램덩크 1) A-Type + 일러스트카드 : 20,000원 2) B-Type + 일러스트카드 : 20,000원 - 2023년 1월 4일에 개봉한 슬램덩크의 신극장판 - 배송비 포함된 가격입니다.	20000	187	1	12	104		2
952	16	오량액 중국술 공병	8대명주....좋은 제품	180000	26	1	12	105		3
953	61	슬램덩크 B2 포스터	슬램덩크 일본정식발매 포스터 입니다. 미개봉 새상품이며, 일괄거래 하고싶습니다. 서태웅 강백호 송태섭	150000	86	1	12	106		1
954	86	[미개봉] 가격내림 / 뉴진스 OMG 앨범 다니엘 판매	- 예스24에서 예판 구매 => 배송 23.01.05 도착 - 특전 포카 미포함 - 배송시 뽁뽁이 택배 봉투에 포장 - 미개봉이므로 내용물 하자에 대한 책임은 지지 않습니다 - GS or CU 반택 배송	9000	63	1	13	107		2
955	68	부페 클라리넷 R13	부페 클라리넷입니다..미사용 제품입니다..상태 양호 합니다.	100000	34	0	13	108	378	2
956	60	베이스 기타	베이스기타 팔아요 사용한지 얼마 안되서 깨끗합니다	100000	73	1	13	108	379	1
957	44	Z드럼 V7 전자드럼	전자드럼 팝니다 . ​ Z드럼 V7 기본패키지 이며 65만원정도 들었습니다 ​ 소리 좋으며 작동 이상없습니다. 앰프. 헤드셋 포함입니다 ​ 용인수지 성복역 입니다	250000	53	1	13	108	380	1
958	67	피베이 일렉기타	넥픽업정상 줄세로교체 픽업지석이 일반 픽업보다 큽니다 지판 프렛드레싱 바디기스 있음 소리는 좋읍니다	140000	36	1	13	108	381	3
959	35	[새상품] 야마하 일렉트릭 기타 퍼시피카 PAC112CM 소닉 핑크	정가: 665000원 아버지가 사용하시려고 구매햇는데 색상이 맘에 안든다고 하셔서 판매합니다 ㅜ 추가사진 전달 못해드립니다! 구매원하시는 분만 챗 부탁드립니다~ 높은 포텐셜로 결실한 충실의 기본 성능. 기타리스트의 재능을 이끌어내는 기본 모델. PACIFICA112V 메이플 지판 모델로 선명하고 빠져 좋은 소리가 특징입니다. ・아르니코 V마그넷 채용 픽업 ・코일 탭 기능 ・블록 안장 채용의 빈티지 트레몰로 ・에스커션 마운트 ・리어 픽업 ・흑백 화이트 3 프라이픽 가드	425000	71	0	13	108	382	2
960	68	락보드 듀오 Rockboard Duo 2.2페달보드	락보드 듀오 2.2 페달보드 입니다. 가방, 본체 구성입니다. 보드에 벨크로 붙였다 뗀 자국이 남아있습니다. 락보드 로고에 흠집이 조금 있습니다. 직거래 택배거래 모두 가능하나 되도록 직거래 선호합니다. 길쭉한 모양이라 상자 구하기가 조금 까다로워서요. 직거래는 서울 5호선 화곡역에서 합니다. 택배거래시 4천원 추가됩니다. 쿨거래하시면 조금 빼드립니다.	65000	3	1	13	108	383	1
961	23	일렉기타 이어폰 앰프와 풀세트 증정 - 즉시 연주 가능	기능 이상 없고 넥좋습니다 수리 하거나 셋팅 할 필요 없이 바로 연주 하시면 됩니다 빠른응답 합니다 아무 이상 없습니다 대부분의 기타들은 세팅 해야 칠 수 있지만 이것은 바로 연주가능합니다 튜닝도 되어있고 닦거나 수리할 필요도 없습니다 손이 아프지않고 하이코드 핑거스타일에도 적합합니다 케이스와 넘겨서 사진에 나오는 것들 드립니다 태릉입구역 근처입니다	120000	112	0	13	108	384	2
962	83	아임프롬 피그 스크럽	사용감 사진으로 봐주세요 유통기한 넉넉해요 제 상점에 있는 화장품이랑 여러개 같이 구매하시면 샘플 챙겨드려요 ! 배송은 평일 7시 이후로만 가능해요 교신, 에눌 ❌ 좋게좋게 거래해요 ㅜ ㅜ 사실거처럼 채팅해놓고 연락 없으시면 차단해요^^! 😑 택배비 반값택배 +1600 일반택배 + 4000원 Gs25 이용해요 씨유 ❌ 더 주셔야해요!	11000	18	1	15	114	417	2
963	33	인셀덤5종 10세트만 초특가 !!!	급정리로 보유분 싸게 내놓습니다 미개봉 최신제품*정품확인 큐알있음 판매자정보는 제거됨 (배송비 4,000) 인셀덤5종 1️⃣부스터2️⃣ 세럼 3️⃣크림4️⃣ 미스트 5️⃣카밍젤 -단품가격- ﻿패키지(부스터.세럼) _ 49,000 액티브 크림 _ 32,000 미스트*카밍젤 _ 19,000 파우더*썬젤*비비 _ 16,000 스노우클렌져*스틱밤 _ 13,500 러스트쿠션 _ 27,000 딥톡+ _ 74,000 콜라겐 _ 49,000	118000	30	1	15	114	418	3
964	30	발라또 935 부스터	저렴한 가격에 팜니다	25000	18	1	15	114	419	2
965	46	설화수 탄력크림 75ml 구매시 45ml 증정 윤조에센스 자음생 세럼	탄력크림 75ml 구매하시면, 덤으로 탄력크림 5ml 9개 함께 드립니다! 윤조에센스 , 자음생 세럼 등 다른 제품으로 변경도 가능하셔요~~ ♡배송비 2500원 이에요♡ ♡새상품이에요♡ ♡다른 제품 문의 가능해요♡ ♡유통기한 25년까지예요♡ ♡제조사 아모레 퍼시픽 100프로 정품이에요♡ ♡번개페이 가능해요♡	65000	19	1	15	114	420	3
966	64	새상품 일리윤 편백 진정 마스크팩 20매	비닐도 안뜯은 새상품 입니다. 유통기한 24년 6월 20매 일괄입니다. 상점 내 다른 상품과 합배송 가능합니다 :) 반택 + 2000 일택 + 4000	6000	8	1	15	114	421	2
967	9	[미개봉]셀퓨전씨 토닝 썬쿠션	셀퓨전씨 토닝 썬쿠션 SPF50+/PA++++ 미개봉새상품 /박스× 씰부착o 자연스로운 톤업효과로 맑고 깨끗한 피부의 광채를 찾아주는 밀착 톤업 선쿠션 🔍반값택배 +1600원(GS25편의점) 🔍일반택배 +3000원(서울&경기) +3500원(그외지역) 🔼100% 정품보장 합니다 🔼새상품의 경우 선물가능한 컨디션 입니다 ✔가격조정은 어렵습니다 ✔중고거래 특성상 환불어렵습니다 ✔즉입 가능할때  계좌번호 물어봐주세요 (계좌 받아놓고 취소하지 마세요) ✔입금순으로 판매 합니다 ✔교신 ✖ 우편발송✖	8500	4	1	15	114	422	1
968	76	새상품-홀리카홀리카 알로에 수딩젤250ml	23년 8월까지 (1개 3,500원) *찔러보기차단, 환불X	3500	4	1	15	114	423	2
969	32	투크 아이라이너 쿨티어 언더브라운 웜티어 번트토스트 분철	미개봉 새상품 쿨티어 3개 2024.06.15.까지 웜티어 1개 2023.07.13.까지 언더브라운 1개 2024.01.26.까지 번트토스트 1개 2024.01.26.까지 편의점택배 3000원 반값택배 1600원	10000	3	1	15	115	424	3
970	56	suqqu 스쿠 시그니처 아이즈 04 ayanadeshiko 아야나데시코	새상품입니다. 구형 섀도우이기 때문에 기한에 민감하지 않으신 분에게만 판매해요! +반택1600 택배3500	80000	15	1	15	115	425	3
971	37	가닥속눈썹 언더래쉬	가닥속눈썹이 너무 많이 남아서 이대로라면 이걸 제가 다써야댈거같아서 팝니다 한 5박스 있네요^^...!!!! 2개이상 사시면 속눈썹 집게+풀을 같이드립니다	1500	9	1	15	115	426	2
972	61	입생로랑 따뚜아쥬 벨벳틴트 212 루쥬레벨 (새상품,선물포장)	카카오톡 선물받기 수령했어요~ 미개봉,새상품~ 212 색상~ 유통기간은 25년으로 길어요~ 반값택배 1.700원~ 일반택배 3.500원~	30000	9	1	15	115	427	1
973	21	에이오유 사과밤	📦:반값택배:+1800원 일반택배:3,000원 반값택배 cu만 가능합니다! 립브러쉬로 두번 바른게 다입니다! 광나는 립이 저와 어울리지 않아 판매해요	13000	57	1	15	115	428	3
974	76	겨쿨 입생로랑립 일괄 3만	새상품일괄 3 만원 각2 만 누라떼140 하이온스타 97 저는 이윤보고 판매하는 전문판매자가 아니랍니다 정가주고 산 것들도 손해보고 파는거에요😢 문의 실컷하시고 실사도 받으시고 그제서야 터무니없는 에누리요청에 잠수타시는 분들이 생각보다 너무 많고 개인당근러인데 너무힘드네요 올린 사진 외에 다른 실사 요청 하시는 분들도 구매결정 하시는 분들만 보내드릴게요! 단순 찔러보기는 최대한 자재해주세요 :) 우리 서로 기분좋은 거래해요😇	30000	31	1	15	115	429	1
975	33	일라마스쿠아 하이라이터 데이즈 미개봉 택포	청순한 핑크빔의 하이라이터	45000	36	1	15	115	430	2
976	74	(미개봉)드림콘 아리아 멜로우 무드 소프트 컨택트 렌즈 | 브라운,도수X	배송비 포함 8900원 2022년 12월 15일에 10000원 주고 구매했고 유통기한 2029년 4월 17일까지 입니다 색상은 브라운이고 5번째 사진이 실물과 유사합니다 저 사진의 렌즈는 원래 쓰던 렌즈이고 판매제품은 미개봉입니다 1팩에 2피스, 도수 양쪽 다 없고 그래픽 직경은 14.2mm입니다 한달 렌즈입니다 평소 자주 끼고 다니던 렌즈인데 제 눈엔 착용감 좋았고 딱 적당히 티가 나면서 꾸안꾸 느낌이 잘 나타났습니다•̀ᴗ•̀	8900	16	0	15	115	431	3
977	21	어뮤즈 비건 복숭아 크림 02 베어	한번 펌핑하고 저랑은 안맞아서 판매합니다! 유통기한 2025년 3월 28일 거의 새것입니당 40ml 원가 26000원 택배 2500 반값 1500	9000	2	1	15	116	432	3
978	33	(새상품) 코스노리 화이트닝 드리스 크림	유통기한 25.09.21 새상품 비건 인증 톤업크림 1위 제품이에요. GS, CU 반값택배 가능합니다. 택배비는 착불입니다.	13000	5	0	15	116	433	3
979	41	헤라 블랙&글로우 미니 쿠션	헤라 블랙쿠션&글로우쿠션 5g 미니 쿠션입니다. 색상은 21n1호 이고 각각 만원씩 판매합니다! 반값택배 +1,600원 편의점택배 +2,600원 입니다!	10000	70	1	15	116	434	2
980	57	헤라 글로우래스팅 파운데이션+전용브러쉬	#2023/01/06 #17C1 5회미안사용, 브러쉬는 1회사용 세척후 보관중 반값/끼리 +1700 편의점택배 +3000 ⭕️이상추가되는 금액은 제가 부담해드려요 ⭕️여러개 구매하시면 제가 먼저 네고해드려요 ❌️네고/운포/교신문의 답장안해요 ❌️교환/반품은 안되요 ❌️계좌받고 한시간내 입금 없으면 거래의사 없음으로 알고 채팅삭제합니다	15000	30	1	15	116	435	2
981	49	[새상품] 폰즈 매직 비비 파우더	폰즈 매직 비비 파우더 새상품 판매합니다 유통기한 25년 7월 이후 1개 : 5,000원 2개 : 10,000원 일반택배, 반값택배 모두 가능합니다^^ (택배비 별도)	5000	12	0	15	116	436	2
982	55	베네피트 프라이머 미니 7.5ml	미니이고 둘 다 한 번씩 써봤는데 더이상 손이 가지 않아 팔아요! 개당 가격입니다!! 연락 주세용	10000	8	1	15	116	437	3
